temporal_unit_key,canonical_actor_key,source_type,source_frame_index,timestamp_sec,previous_timestamp_sec,delta_t,valid_motion_pair,velocity_valid,vx_n_per_second,vy_n_per_second,speed_n_per_second,bbox_width_rate_per_second,bbox_height_rate_per_second,bbox_area_rate_per_second,bbox_aspect_ratio_rate_per_second,direction_valid,direction_change_valid,direction_change_rad,previous_velocity_sample_time,current_velocity_sample_time,acceleration_delta_t_sec,tangential_acceleration_valid,tangential_acceleration_value,vector_acceleration_valid,ax_n_per_second2,ay_n_per_second2,acceleration_vector_magnitude_n_per_second2,pair_failed_conditions,motion_schema_version
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8|anchor=1032,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8,cvat_tracking_xml,1034,34.46666666666667,34.43333333333333,0.033333333333338544,True,True,-0.011015624999997585,0.0,0.011015624999997585,0.0014062499999998334,-0.003333333333332168,-0.00021253255208093243,0.050494125093208816,True,True,0.4182243295761965,34.416666666666664,34.45,0.033333333333338544,True,0.25352454842330646,True,-0.26015624999974696,-0.031249999999801936,0.2620264049936923,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8|anchor=1032,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8,cvat_tracking_xml,1035,34.5,34.46666666666667,0.03333333333333144,True,True,-0.0026953124999997,-0.004374999999998934,0.005138612115410669,0.011953125000003631,0.012916666666665423,0.003424440104166184,0.011616124188214666,True,True,1.0186433363393341,34.45,34.483333333333334,0.03333333333333144,True,-0.1763103865376175,True,0.24960937499995073,-0.1312499999999755,0.2820131248503509,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8|anchor=1032,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8,cvat_tracking_xml,1036,34.53333333333333,34.5,0.03333333333333144,True,True,0.0032812500000025313,-0.0004166666666627587,0.003307599231107733,0.010312499999997369,0.008333333333331779,0.002604466145832126,0.038317504838591934,True,True,1.9966412001884875,34.483333333333334,34.516666666666666,0.03333333333333144,True,-0.0549303865290912,True,0.17929687500007715,0.11875000000009203,0.2150556483443649,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8|anchor=1032,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8,cvat_tracking_xml,1037,34.56666666666667,34.53333333333333,0.033333333333338544,True,True,0.017460937499994045,0.002291666666667999,0.017610680693539802,0.002578125000002748,0.006250000000004164,0.0011834570312487548,-0.032449118848775695,True,True,0.2568075683969493,34.516666666666666,34.55,0.03333333333333144,True,0.42909244387298645,True,0.4253906249997696,0.08124999999992735,0.4330805310074361,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8|anchor=1038,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8,cvat_tracking_xml,1038,34.6,,,False,False,,,,,,,,False,False,,,,,False,,False,,,,previous_observation|same_temporal_unit|same_actor|previous_geometry|valid_delta_time,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8|anchor=1038,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8,cvat_tracking_xml,1039,34.63333333333333,34.6,0.03333333333333144,True,True,-0.007265625000005129,-0.0022916666666651566,0.0076184672180041385,-0.0023437500000004995,-0.006249999999999667,-0.0011451985677090768,0.03542617656273152,True,False,,,34.61666666666667,,False,,False,,,,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8|anchor=1038,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8,cvat_tracking_xml,1040,34.666666666666664,34.63333333333333,0.03333333333333144,True,True,0.011601562500006095,0.0004166666666627587,0.011609042318497059,-0.000703124999996736,0.000833333333331346,9.70052088031303e-07,-0.016819975083045405,True,True,2.8719561670023435,34.61666666666667,34.65,0.03333333333333144,True,0.11971725301479441,True,0.5660156250003688,0.08124999999984209,0.5718174973228194,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8|anchor=1038,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8,cvat_tracking_xml,1041,34.7,34.666666666666664,0.033333333333338544,True,True,-0.0014062499999998334,0.001458333333335998,0.002025901076957711,-0.006562500000001998,-0.00791666666665984,-0.0019847981770826383,0.0021186951790382897,True,True,2.302115402313996,34.65,34.68333333333334,0.033333333333338544,True,-0.2874942372461355,True,-0.3902343750001168,0.03125000000019229,0.3914836266457945,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8|anchor=1038,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8,cvat_tracking_xml,1042,34.733333333333334,34.7,0.03333333333333144,True,True,0.0090234375000003,-0.0012500000000015988,0.009109606155944156,0.0021093750000001996,0.006666666666663258,0.001161057942708068,-0.042473881874139,True,True,-2.4756667582528733,34.68333333333334,34.71666666666667,0.03333333333333144,True,0.21251115236960544,True,0.3128906250000218,-0.08125000000013251,0.3232678544379657,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8|anchor=1038,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=0|pig=ID_8,cvat_tracking_xml,1043,34.766666666666666,34.733333333333334,0.03333333333333144,True,True,-0.013710937500006294,0.006666666666664091,0.01524579455369542,-0.01054687499999767,-0.016666666666666056,-0.0036852376302092343,0.043391580482697,True,True,2.8266738328246923,34.71666666666667,34.75,0.03333333333333144,True,0.18408565193254836,True,-0.6820312500002366,0.23749999999998422,0.7222000249078352,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=4|pig=ID_4|anchor=90,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=4|pig=ID_4,cvat_tracking_xml,90,3.0,,,False,False,,,,,,,,False,False,,,,,False,,False,,,,previous_observation|same_temporal_unit|same_actor|previous_geometry|valid_delta_time,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=4|pig=ID_4|anchor=90,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=4|pig=ID_4,cvat_tracking_xml,91,3.0333333333333328,3.0,0.03333333333333277,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,,,3.0166666666666666,,False,,False,,,,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=4|pig=ID_4|anchor=90,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=4|pig=ID_4,cvat_tracking_xml,92,3.066666666666667,3.0333333333333328,0.0333333333333341,True,True,-0.022851562499998673,0.011249999999996835,0.0254706970593911,0.0921093749999947,-0.06666666666666889,0.016995302734376685,0.7515214711718237,True,False,,3.0166666666666666,3.05,0.033333333333333215,True,0.7641209117817357,True,-0.6855468749999626,0.33749999999990626,0.7641209117817357,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=4|pig=ID_4|anchor=90,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=4|pig=ID_4,cvat_tracking_xml,93,3.1,3.066666666666667,0.033333333333333215,True,True,-0.04218749999999509,-0.03145833333333303,0.05262520206479665,0.07078125000000599,-0.14291666666666752,-0.0026079329427120775,0.8914421721080267,True,True,1.0982047840521396,3.05,3.0833333333333335,0.03333333333333366,True,0.8146351501621585,True,-0.5800781249998869,-1.2812499999998834,1.4064466550861734,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=4|pig=ID_4|anchor=90,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=4|pig=ID_4,cvat_tracking_xml,94,3.1333333333333333,3.1,0.033333333333333215,True,True,-0.015117187500005623,-0.06624999999999627,0.06795286497205127,0.043828125000000426,0.1425000000000048,0.037157376302085134,-0.21555384791961363,True,True,0.7057234814618258,3.0833333333333335,3.1166666666666667,0.033333333333333215,True,0.45982988721764034,True,0.8121093749996868,-1.043749999999901,1.322473326559812,,classification_v2.motion_tensor.v2
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=4|pig=ID_4|anchor=90,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=4|pig=ID_4,cvat_tracking_xml,95,3.1666666666666665,3.1333333333333333,0.033333333333333215,True,True,0.013242187499999994,-0.04854166666666843,0.05031549396123529,-0.02507812500000326,0.11708333333333307,0.012150810546873074,-0.5270570947105399,True,True,0.49066304884266954,3.1166666666666667,3.15,0.033333333333333215,True,-0.5291211303244815,True,0.8507812500001715,0.531249999999837,1.003023079421247,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,13,2.0582470893859863,,,False,False,,,,,,,,False,False,,,,,False,,False,,,,previous_observation|same_temporal_unit|same_actor|previous_geometry|valid_delta_time,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,14,2.219623088836669,2.0582470893859863,0.1613759994506827,True,True,0.02140243181750963,-0.0013183386027626452,0.021442996627679692,0.01882503915137518,0.03926876458942787,0.013609711590094248,-0.012527053881786503,True,False,,,2.1389350891113277,,False,,False,,,,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,15,2.3876399993896484,2.219623088836669,0.1680169105529794,True,True,-0.005341883373963785,0.0038244041002605217,0.006569762910723659,0.004169918576898138,-0.003527735286150944,0.0007747084625946517,0.03153440540015841,True,True,2.581776404238852,2.1389350891113277,2.3036315441131587,0.16469645500183105,True,-0.09030694508142677,True,-0.16238549391470555,0.03122558225655793,0.16536047176149427,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,16,2.5630550384521484,2.3876399993896484,0.1754150390625,True,True,-0.015040576613604686,-0.00019372921982590245,0.01504182422049688,-0.01262770202679184,-0.02411667826490397,-0.008753393333886927,0.002431214644295568,True,True,0.6342158543285166,2.3036315441131587,2.4753475189208984,0.1717159748077397,True,0.04933764211081054,True,-0.05648101902283675,-0.023399880672635685,0.06113640425598839,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,17,2.733842134475708,2.5630550384521484,0.17078709602355957,True,True,0.015729715090606864,-0.0001529369410289007,0.015730458561008215,0.020228798617403263,0.04373392945583868,0.015024650504071018,-0.018102446693195787,True,True,3.1189904295701076,2.4753475189208984,2.6484485864639282,0.17310106754302979,True,0.003978221222351231,True,0.17775910998678626,0.00023565584762706064,0.17775926619159096,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,18,2.88834810256958,2.733842134475708,0.15450596809387207,True,True,-0.0016597612820095215,-0.002847127385699994,0.0032955943111464396,-0.015953213125631742,-0.004787321868080364,-0.006398628011935747,-0.06886596315987671,True,True,-2.0888696569377716,2.6484485864639282,2.811095118522644,0.16264653205871582,True,-0.07645330086332709,True,-0.10691575253715671,-0.016564696526689446,0.1081913458258462,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,19,3.047348976135253,2.88834810256958,0.15900087356567294,True,True,-0.01044307525288698,-0.0023974987346057227,0.010714747823439267,-0.022784551760539146,-0.03481161103763685,-0.014160971891393453,-0.021736474808174373,True,True,-0.8173330906313065,2.811095118522644,2.9678485393524165,0.1567534208297725,True,0.04733008997838529,True,-0.056032678102864254,0.0028683817470404613,0.05610604806280655,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,20,3.212088108062744,3.047348976135253,0.16473913192749112,True,True,0.008453984711258206,0.0036283476884375735,0.009199715454641943,0.016996888414190715,0.014985484733611353,0.00852347524656997,0.04682331031120355,True,True,-2.9618476052276357,2.9678485393524165,3.1297185420989986,0.16187000274658203,True,-0.009359562260397344,True,0.11674219832892546,0.03722645530856726,0.12253387223747939,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,21,3.378096103668213,3.212088108062744,0.16600799560546875,True,True,-0.0006000390642942979,0.007031062497764935,0.007056620063894304,-0.0011610138333563458,0.00733591719390691,0.0009501824850694552,-0.026455150110642946,True,True,1.2505187527818267,3.1297185420989986,3.2950921058654785,0.16537356376647994,True,-0.012959117176514696,True,-0.05474891856559053,0.020575929621570316,0.058487716350473784,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,22,3.5435471534729004,3.378096103668213,0.1654510498046875,True,True,-0.006375357373421703,-0.003741953333947547,0.007392387732815673,-0.021944572535276357,-0.04486298379907165,-0.015604284991608767,0.010949066455417171,True,True,2.0164227788944338,3.2950921058654785,3.4608216285705566,0.16572952270507812,True,0.0020259979238513815,True,-0.034847854593805835,-0.06500360138539388,0.07375527888132628,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,23,3.710752964019776,3.5435471534729004,0.16720581054687544,True,True,0.006347234896879629,-4.331183711591942e-05,0.006347382669368604,0.026541225588610565,0.029984374683133894,0.01443925823689692,0.05459517207319537,True,True,2.604007691800062,3.4608216285705566,3.627150058746338,0.16632843017578125,True,-0.0062827807750164754,True,0.07649078547098463,0.022236977123650983,0.07965753833483666,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,24,3.873013019561768,3.710752964019776,0.1622600555419922,True,True,1.763233064146419e-05,-0.00395695621565698,0.0039569955005926225,-0.0016016033665996639,-0.002319631053278207,-0.000972859541238351,-0.0018064843585493097,True,True,-1.5595166952565922,3.627150058746338,3.791882991790772,0.16473293304443404,True,-0.014510681772000098,True,-0.03842341934463619,-0.023757510451692245,0.0451749760043769,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,25,4.038711071014404,3.873013019561768,0.16569805145263627,True,True,-0.009769837752593873,0.005930252352877848,0.011428806704149903,-0.018613501240308278,-0.028991559246745967,-0.01158443622101788,-0.01548758803480317,True,True,-2.120800069496278,3.791882991790772,3.955862045288086,0.163979053497314,True,0.045565644173447245,True,-0.05968731904770786,0.06029555822931239,0.08484179628748599,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,26,4.203870058059692,4.038711071014404,0.16515898704528809,True,True,0.011039731380471027,-0.007552291803906598,0.013375828215266203,0.012820865939972607,0.018379899216350293,0.007668804488203196,0.015228452930350607,True,True,3.0871647517717182,3.955862045288086,4.121290564537048,0.1654285192489624,True,0.011769563796833131,True,0.12579190835739418,-0.08150072440951871,0.14988653137447466,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,27,4.371165037155152,4.203870058059692,0.16729497909545987,True,True,0.0011717491869581965,0.0045979414027231226,0.004744898449915727,0.002049919764681754,0.020463220807534113,0.00445008039117356,-0.046916705194886554,True,True,1.921241221552382,4.121290564537048,4.287517547607422,0.16622698307037354,True,-0.05192255556786772,True,-0.05936450274944315,0.07309422924126477,0.09416427419708182,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,28,4.5349321365356445,4.371165037155152,0.16376709938049228,True,True,-0.007870139134561152,0.005548562027084113,0.009629414861026121,-0.02442178576160043,-0.04435906367533762,-0.016316127244324793,-0.0032457446801639795,True,True,1.2062436091752096,4.287517547607422,4.453048586845398,0.16553103923797607,True,0.029508160122695526,True,-0.05462352174639741,0.005742854202675114,0.054924580129231154,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,13,2.0582470893859863,,,False,False,,,,,,,,False,False,,,,,False,,False,,,,previous_observation|same_temporal_unit|same_actor|previous_geometry|valid_delta_time,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,14,2.219623088836669,2.0582470893859863,0.1613759994506827,True,True,-0.005371864196435827,0.10293866514329274,0.10307873547161849,0.06515292379517106,0.16717089041883001,0.054702883236517424,-0.07759247273939238,True,False,,,2.1389350891113277,,False,,False,,,,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,15,2.3876399993896484,2.219623088836669,0.1680169105529794,True,True,-0.0011624573940636654,0.03139669268510226,0.0314182052121977,0.01266159037567112,0.03586009517493779,0.011679423599190253,-0.021196076104162995,True,True,-0.015129870919789568,2.1389350891113277,2.3036315441131587,0.16469645500183105,True,-0.4351066952754028,True,0.025558575637377037,-0.43438683885087315,0.4351381005559798,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,16,2.5630550384521484,2.3876399993896484,0.1754150390625,True,True,0.001067197286013012,-0.010717785896543678,0.010770786627327836,-0.05745789839944329,-0.08085411350808029,-0.03704433862076061,-0.08695009301792629,True,True,-3.079355166951749,2.3036315441131587,2.4753475189208984,0.1717159748077397,True,-0.12024168751909989,True,0.012984550112900626,-0.24525661417814534,0.24560009230405855,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,17,2.733842134475708,2.5630550384521484,0.17078709602355957,True,True,0.0022403211914013565,0.056619464845414545,0.05666377006890537,0.0479864867317292,0.07301535272934014,0.031838732459126114,0.06112843990236547,True,True,3.0027998268067435,2.4753475189208984,2.6484485864639282,0.17310106754302979,True,0.2651224749389219,True,0.006777103815935319,0.38900540417071316,0.3890644337512128,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,18,2.88834810256958,2.733842134475708,0.15450596809387207,True,True,0.02496863643728416,0.01958361945029643,0.03173249054693474,0.020433148932559018,0.050566447288897,0.017619002234333596,-0.016873851125390377,True,True,-0.8661369283342903,2.6484485864639282,2.811095118522644,0.16264653205871582,True,-0.15328503600046248,True,0.1397405463135102,-0.2277075626902889,0.2671669036208455,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,19,3.047348976135253,2.88834810256958,0.15900087356567294,True,True,-0.008759480460281282,-0.15431322664368882,0.15456163953297247,-0.057690429420991216,-0.39319915456003585,-0.0942787790287318,0.6874922212339849,True,True,-2.292611753943551,2.811095118522644,2.9678485393524165,0.1567534208297725,True,0.7835819361124177,True,-0.21516670398021318,-1.109365557532743,1.1300392253110696,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,20,3.212088108062744,3.047348976135253,0.16473913192749112,True,True,0.014437295033330313,0.039925141838462706,0.04245529930056777,0.07243660614270378,-0.011502227316539793,0.02213870677863807,0.41804051611695475,True,True,2.85131674552013,2.9678485393524165,3.1297185420989986,0.16187000274658203,True,-0.692570200347216,True,0.14330496756664451,1.199965189265143,1.2084919400547973,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,21,3.378096103668213,3.212088108062744,0.16600799560546875,True,True,-0.018128418125833122,-0.09339941071638315,0.09514246930741635,-0.04140700399834561,-0.3003120037174911,-0.06980019504992735,0.8252058539555086,True,True,-2.986325203521505,3.1297185420989986,3.2950921058654785,0.16537356376647994,True,0.3185948757882903,True,-0.19692212236018994,-0.8062023307613438,0.8299039223909385,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,22,3.5435471534729004,3.378096103668213,0.1654510498046875,True,True,-0.009312724799408796,0.004306639203992568,0.010260311127002405,-0.040872360047957884,-0.09729863608882292,-0.02910092170732354,0.15121857476493564,True,True,-1.8122407222765995,3.2950921058654785,3.4608216285705566,0.16572952270507812,True,-0.5121728271158116,True,0.053193258404009174,0.5895512659759921,0.5919461275771053,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,23,3.710752964019776,3.5435471534729004,0.16720581054687544,True,True,0.01777894004380328,0.09946794832795823,0.10104436378964698,0.09026261635334915,0.1892146985459623,0.06106184795263797,-0.21498917795907033,True,True,-1.3145126289443938,3.4608216285705566,3.627150058746338,0.16632843017578125,True,0.5458119971835306,True,0.16288054191686133,0.5721289440620351,0.5948626728654856,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,24,3.873013019561768,3.710752964019776,0.1622600555419922,True,True,-0.019907195166390015,-0.006079170470678071,0.020814723947348096,0.07840274594162577,0.012670331579243408,0.0261557915568891,0.4129463198844209,True,True,2.044050076745404,3.627150058746338,3.791882991790772,0.16473293304443404,True,-0.4870285398285129,True,-0.2287711055325414,-0.6407165637618234,0.6803336929811281,,classification_v2.motion_tensor.v2
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,25,4.038711071014404,3.873013019561768,0.16569805145263627,True,True,-0.003302917460446559,-0.06864521913407975,0.06872463440220218,-0.05357074366751634,-0.17576695105207307,-0.05107487496712049,0.43664536383849334,True,True,1.226336481433897,3.791882991790772,3.955862045288086,0.163979053497314,True,0.2921709171570432,True,0.10125852876822122,-0.3815490291534493,0.39475682552204766,,classification_v2.motion_tensor.v2
