ledger_path,ledger_sha256,source_session,posture_review_item_id,native_temporal_unit_key,posture_decision,scope_sha256,scope_hash_matches_current_snapshot,current_key_found,current_snapshot_alignment_valid,valid_decision
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0055,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000431|track_id=tracklet_00000214|legacy_sequence,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0056,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000001|track_id=tracklet_00000332|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0057,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000225_30fps.mp4|video=Pigs291119_000225_30fps.mp4|track_id=5|anchor=1470,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0058,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000206|track_id=tracklet_00001724|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0059,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7|anchor=732,lying,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0060,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs101219b%2F000045|track_id=tracklet_00000233|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0061,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000116|track_id=tracklet_00001831|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0062,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000336|track_id=tracklet_00001086|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0063,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=2|anchor=1056,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0064,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=4|anchor=486,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0065,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000417|track_id=tracklet_00002553|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0066,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000207|track_id=tracklet_00002404|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0067,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=5|anchor=474,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0068,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=6|anchor=1284,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0069,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=3|anchor=414,lying,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0070,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000061|track_id=tracklet_00000315|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0071,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000321|track_id=tracklet_00001490|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0072,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000215|track_id=tracklet_00003201|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0073,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs051219%2F000298|track_id=tracklet_00002968|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0074,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000299|track_id=tracklet_00003876|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0075,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000216_30fps|video=Pigs291119_000216_30fps|track_id=1|anchor=1668,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0076,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=5|anchor=228,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0077,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=3|anchor=1002,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0078,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs291119%2F000217|track_id=tracklet_00000177|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0079,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000014|track_id=tracklet_00003161|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0080,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000115|track_id=tracklet_00002386|legacy_sequence,lying,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0081,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000070|track_id=tracklet_00004442|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0082,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000095|track_id=tracklet_00004506|legacy_sequence,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0083,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000032|track_id=tracklet_00001679|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0084,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs291119%2F000207|track_id=tracklet_00004297|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0085,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=0|anchor=276,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0086,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000216_30fps|video=Pigs291119_000216_30fps|track_id=3|anchor=1752,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0087,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=0|anchor=1038,lying,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0088,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=1|anchor=1752,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0089,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=4|anchor=228,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0090,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000087|track_id=tracklet_00000955|legacy_sequence,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0091,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000225_30fps.mp4|video=Pigs291119_000225_30fps.mp4|track_id=4|anchor=522,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0092,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000135|track_id=tracklet_00004488|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0093,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs081119%2F000372|track_id=tracklet_00000924|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0094,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000216_30fps|video=Pigs291119_000216_30fps|track_id=5|anchor=900,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0095,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs301119_000330|video=Pigs301119_000330|track_id=0|anchor=1530,lying,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0096,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=4|anchor=354,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0097,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=5|anchor=1380,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0098,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000327|video=pigs301119_000327|track_id=1|anchor=936,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0099,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=0|anchor=780,sitting,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0100,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000089|track_id=tracklet_00002169|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0101,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=0|anchor=156,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0102,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000159|track_id=tracklet_00001251|legacy_sequence,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0103,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=5|anchor=1218,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0104,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=5|anchor=96,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0105,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=0|anchor=1326,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0106,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=1|anchor=1398,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0107,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=7|anchor=276,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
E:\PigProjectStorage\PIG_Behavior_Project\outputs\classification_v2\posture_review_sessions\paired_pilot_86edabc\posture_pilot_decisions.csv,08f626e1faf7ffdb75c5fa99f40744f4b5b1bfbea60b2b199bfea3b92f7bf786,paired_pilot_86edabc,posture_pilot_0108,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000329|video=pigs301119_000329|track_id=4|anchor=1794,upright,f03a71cadf3e75d20c6157e90d050a73bcbf5e3341915ae8033d8c0678805527,False,True,True,True
