temporal_unit_key,canonical_actor_key,source_type,video_key,source_frame_index,actor_geometry_valid,partner_candidate_count,nearest_partner_key,nearest_track_id,nearest_object_id,nearest_pig_id,nearest_distance_axis,nearest_distance_diagonal,distance_available,nearest_neighbor_available,nearest_tie_count,nearest_tie_break_rule,previous_partner_key,same_partner_as_previous,partner_switch,partner_continuity_valid,social_exclusion_reason
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=5|pig=ID_3|anchor=1584,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=5|pig=ID_3,cvat_tracking_xml,Pigs281119_000085_30fps,1587,True,0,,,,,,,False,False,0,axis_distance_ascending_then_canonical_partner_key_ascending,,False,False,False,no_valid_neighbor
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=5|pig=ID_3|anchor=1584,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=5|pig=ID_3,cvat_tracking_xml,Pigs281119_000085_30fps,1588,True,0,,,,,,,False,False,0,axis_distance_ascending_then_canonical_partner_key_ascending,,False,False,False,no_valid_neighbor
cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=5|pig=ID_3|anchor=1584,cvat_tracking_xml|cvat_tracking_Pigs281119_000085_30fps|Pigs281119_000085_30fps|track=5|pig=ID_3,cvat_tracking_xml,Pigs281119_000085_30fps,1589,True,0,,,,,,,False,False,0,axis_distance_ascending_then_canonical_partner_key_ascending,,False,False,False,no_valid_neighbor
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,13,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.13928120561853474,0.12024694724628653,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,,False,False,False,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,14,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.14352238193823938,0.12395481371287478,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,15,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.14223552138201695,0.1230123040039569,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,16,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.138768128601834,0.1197982600484116,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,17,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.14281654295728927,0.1234938225020918,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,18,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.1423809556066828,0.12295361363318161,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,19,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.13729075447053474,0.11855978464766642,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,20,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.14273419797077383,0.12334624002697459,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,21,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.1420486566382956,0.1225740187207036,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,22,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.13709265302923476,0.11796045209531511,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,23,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.1420974969850343,0.12260675244937443,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,24,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.14182361930699253,0.12247340525804054,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,25,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.13736820119935114,0.11842384662108768,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,26,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.14265270071470196,0.12341696177637261,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,27,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.14296090486507573,0.12370503251918277,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,legacy_recovered,pigs031219/000064,28,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,tracklet_00001034,,ID_3,0.13791994740559146,0.11917752281984544,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,13,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.06857606710460953,0.05392737590273112,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,,False,False,False,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,14,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.07547567125369305,0.06361491376356689,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,15,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.07565229403852125,0.06472913110632629,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,16,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.06287476865381626,0.05333644700134919,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,17,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.07563568002350608,0.06552892998961074,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,18,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.06956910749129612,0.06043453971945187,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,19,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.08044398396771783,0.06727476778528345,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,20,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.07242500162085373,0.06125357997803908,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,21,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.06103715455606508,0.052352840758109635,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,22,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.07638674342492945,0.06195590842106116,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,23,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.058547469031280594,0.050595907700067486,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,24,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.06355336241044325,0.05401583092052831,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,25,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.06864305846461438,0.0597819489607896,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,26,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.07074280041543221,0.05882242198207678,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,27,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.0712689726670235,0.05948249012817862,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001033|pig=ID_2,legacy_recovered,pigs031219/000064,28,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,tracklet_00001039,,ID_8,0.06649499730996995,0.05624601793109095,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001039|pig=ID_8,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,13,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.13928120561853474,0.12024694724628653,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,,False,False,False,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,14,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.14352238193823938,0.12395481371287478,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,15,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.14223552138201695,0.1230123040039569,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,16,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.138768128601834,0.1197982600484116,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,17,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.14281654295728927,0.1234938225020918,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,18,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.1423809556066828,0.12295361363318161,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,19,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.13729075447053474,0.11855978464766642,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,20,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.14273419797077383,0.12334624002697459,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,21,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.1420486566382956,0.1225740187207036,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,22,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.13709265302923476,0.11796045209531511,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,23,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.1420974969850343,0.12260675244937443,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,24,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.14182361930699253,0.12247340525804054,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,True,False,True,available
legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3|legacy_sequence,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001034|pig=ID_3,legacy_recovered,pigs031219/000064,25,True,7,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,tracklet_00001032,,ID_1,0.13736820119935114,0.11842384662108768,True,True,1,axis_distance_ascending_then_canonical_partner_key_ascending,legacy_recovered|legacy_recovered_16f|pigs031219/000064|track=tracklet_00001032|pig=ID_1,True,False,True,available
