review_unit_id,linked_audit_item_ids,video_id,video_path,video_sha256,primary_method_id,prediction_path,prediction_sha256,GT_path,GT_sha256,anchor_frame,event_start_frame,event_end_frame,context_start_frame,context_end_frame,FPS,context_seconds_before,context_seconds_after,episode_id,GT_identity,predicted_identity,Hidden_status,error_category,selection_reasons,metric_contributions,review_priority,source_item_count,source_manifest_sha256
GT-AUDIT-0026,AUDIT-0069,Pigs291119_000216_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000216_30fps.mp4,e88f09d7183e045345a69c0a404cf0dabd9925502d275120f44e77657d11f39f,rf_hybrid,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\rf_hybrid\Pigs291119_000216_30fps.xml,3a56acfd66d363300600f7b0b22b781471759436d50c1b37b02b4fd89fefde9a,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000216_30fps.xml,e1b922d422c86307231b80c7f6d9186290086be24be5cd13731d25dcdfeac5c4,984,170,1799,80,1799,30.0,3,3,pairwise-swap-v2-2cdc947cccf2ce1f4690,"('ID_1', 'ID_5')",RECIPROCAL_PAIRWISE_SWAP,MIXED_OR_UNKNOWN,PERSISTENT_PAIRWISE_SWAP,ALL_PERSISTENT_SWAPS_EVERY_ACTIVE_METHOD,one persistent pairwise swap event,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0027,AUDIT-0076,Pigs291119_000225_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000225_30fps.mp4,dbcc76d9c1694dc50a7d22f5f8006ac4aef189e8ad88917f41ada9b7ffa63ca5,bytetrack_raw,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\frozen_predictions_standard_v2_20260728_retry1\B0_bytetrack_raw\predictions\Pigs291119_000225_30fps.xml,e1a7fcf744ee802f82059f3e1a3e790c8d7f963bfa3091cc77a63f2800258782,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000225_30fps.xml,ea60f89302b53bcd94abfb83b7fee826c0594d75ef03ec2085be37517453ddde,115,115,115,25,205,30.0,3,3,NOT_APPLICABLE,ID_5,ID_7,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0028,AUDIT-0087,Pigs291119_000225_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000225_30fps.mp4,dbcc76d9c1694dc50a7d22f5f8006ac4aef189e8ad88917f41ada9b7ffa63ca5,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000225_30fps.xml,9863238de3c910411201f35412a40f5dc126f7d9b17d1244ca8590b9d2e288f9,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000225_30fps.xml,ea60f89302b53bcd94abfb83b7fee826c0594d75ef03ec2085be37517453ddde,115,115,115,25,205,30.0,3,3,NOT_APPLICABLE,ID_5,ID_7,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,HIGH,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0029,AUDIT-0098,Pigs291119_000225_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000225_30fps.mp4,dbcc76d9c1694dc50a7d22f5f8006ac4aef189e8ad88917f41ada9b7ffa63ca5,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000225_30fps.xml,42358dcf2ae178953b3d17d24aabe4674347f9e0a467298a97deae35133498cc,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000225_30fps.xml,ea60f89302b53bcd94abfb83b7fee826c0594d75ef03ec2085be37517453ddde,115,115,115,25,205,30.0,3,3,NOT_APPLICABLE,ID_5,ID_7,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0030,AUDIT-0109,Pigs291119_000225_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000225_30fps.mp4,dbcc76d9c1694dc50a7d22f5f8006ac4aef189e8ad88917f41ada9b7ffa63ca5,rf_hybrid,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\rf_hybrid\Pigs291119_000225_30fps.xml,782ca1c5d139fc8e3287c88caf9121f24cb4f128e9faddfc32a3f16b8bbda12d,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000225_30fps.xml,ea60f89302b53bcd94abfb83b7fee826c0594d75ef03ec2085be37517453ddde,115,115,115,25,205,30.0,3,3,NOT_APPLICABLE,ID_5,ID_7,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0031,AUDIT-0077,Pigs291119_000226_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000226_30fps.mp4,9d637888df9c5d01ec26425ffd1f7fe9d5f6842e9169a0464bea048f8ae5c5fd,bytetrack_raw,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\frozen_predictions_standard_v2_20260728_retry1\B0_bytetrack_raw\predictions\Pigs291119_000226_30fps.xml,916814dbac6347e82f95ec489e82bd8df77788423fe652d884ebef16f6f6f19a,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000226_30fps.xml,9651401fb022c9dfc917df4b0b163dd750279f1bca7932a32aad8b0682ee923a,12,12,12,0,102,30.0,3,3,NOT_APPLICABLE,ID_3,ID_3,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0032,AUDIT-0088,Pigs291119_000226_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000226_30fps.mp4,9d637888df9c5d01ec26425ffd1f7fe9d5f6842e9169a0464bea048f8ae5c5fd,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000226_30fps.xml,a1374591a1977fe823395c8647bdf8b0ebe955144fa749a4729351f46a0566d1,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000226_30fps.xml,9651401fb022c9dfc917df4b0b163dd750279f1bca7932a32aad8b0682ee923a,12,12,12,0,102,30.0,3,3,NOT_APPLICABLE,ID_3,ID_3,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,HIGH,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0033,AUDIT-0099,Pigs291119_000226_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000226_30fps.mp4,9d637888df9c5d01ec26425ffd1f7fe9d5f6842e9169a0464bea048f8ae5c5fd,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000226_30fps.xml,67aeadf73871a53116ab484a1db58d626e648aa988cb982408836fe3b7a00285,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000226_30fps.xml,9651401fb022c9dfc917df4b0b163dd750279f1bca7932a32aad8b0682ee923a,12,12,12,0,102,30.0,3,3,NOT_APPLICABLE,ID_3,ID_3,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0034,AUDIT-0110,Pigs291119_000226_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000226_30fps.mp4,9d637888df9c5d01ec26425ffd1f7fe9d5f6842e9169a0464bea048f8ae5c5fd,rf_hybrid,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\rf_hybrid\Pigs291119_000226_30fps.xml,ad0256935a99951220e0691a4e98da8d2e1e7efbef7e224a02ff03fd2250ec6b,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000226_30fps.xml,9651401fb022c9dfc917df4b0b163dd750279f1bca7932a32aad8b0682ee923a,12,12,12,0,102,30.0,3,3,NOT_APPLICABLE,ID_3,ID_3,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0035,AUDIT-0078,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,bytetrack_raw,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\frozen_predictions_standard_v2_20260728_retry1\B0_bytetrack_raw\predictions\Pigs291119_000231_30fps.xml,62f3f6454b08c6180b60362a830f51cf0d3a68b56c020830f6fcd34e895c0fc3,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,28,28,28,0,118,30.0,3,3,NOT_APPLICABLE,ID_6,ID_6,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0036,AUDIT-0045,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,bytetrack_raw,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\frozen_predictions_standard_v2_20260728_retry1\B0_bytetrack_raw\predictions\Pigs291119_000231_30fps.xml,62f3f6454b08c6180b60362a830f51cf0d3a68b56c020830f6fcd34e895c0fc3,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,733,733,733,643,823,30.0,3,3,identity-episode-v2-d7727f83ab797341ced5,ID_5,ID_4,NO_OR_UNKNOWN,WRONG_IDENTITY_MATCH,STRATIFIED_RECOVERED_EPISODE_SAMPLE,one wrong-ID animal-frame,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0037,AUDIT-0046,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,bytetrack_raw,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\frozen_predictions_standard_v2_20260728_retry1\B0_bytetrack_raw\predictions\Pigs291119_000231_30fps.xml,62f3f6454b08c6180b60362a830f51cf0d3a68b56c020830f6fcd34e895c0fc3,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,981,981,981,891,1071,30.0,3,3,identity-episode-v2-e1e480cdb9cab78fad90,ID_6,ID_3,YES,WRONG_IDENTITY_MATCH,STRATIFIED_RECOVERED_EPISODE_SAMPLE,one wrong-ID animal-frame,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0038,AUDIT-0119,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000231_30fps.xml,6221c5b4a439ccaab591963cced24cd38acf03de5c2777f9ae9b48fe1bfd2bd8,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,899,0,1799,0,1799,30.0,3,3,NOT_APPLICABLE,ALL,ALL,MIXED,INFLUENTIAL_CLUSTER,CONTRIBUTES_MOST_TO_PAIRED_HOTA_DIFFERENCE,largest leave-one-video HOTA mean influence,HIGH,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0039,AUDIT-0089,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,hybrid_bytetrack,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\historical_h5b_h4_frozen_predictions_20260728\predictions\Pigs291119_000231_30fps.xml,6221c5b4a439ccaab591963cced24cd38acf03de5c2777f9ae9b48fe1bfd2bd8,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,28,28,28,0,118,30.0,3,3,NOT_APPLICABLE,ID_6,ID_6,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,HIGH,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0040,AUDIT-0118,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000231_30fps.xml,08ae0cecb4eff352431d2fd1ed3a22215b42f111ac6c45577b257de0e673562e,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,899,0,1799,0,1799,30.0,3,3,NOT_APPLICABLE,ALL,ALL,MIXED,INFLUENTIAL_CLUSTER,CONTRIBUTES_MOST_TO_PAIRED_HOTA_DIFFERENCE,largest leave-one-video HOTA mean influence,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0041,AUDIT-0100,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000231_30fps.xml,08ae0cecb4eff352431d2fd1ed3a22215b42f111ac6c45577b257de0e673562e,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,28,28,28,0,118,30.0,3,3,NOT_APPLICABLE,ID_6,ID_6,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0042,AUDIT-0030,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000231_30fps.xml,08ae0cecb4eff352431d2fd1ed3a22215b42f111ac6c45577b257de0e673562e,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,718,718,718,628,808,30.0,3,3,identity-episode-v2-f13ce269e5a6db34b60f,ID_4,ID_6,YES,TERMINAL_IDENTITY_EPISODE,ALL_REALTIME_FAST_TERMINAL_EPISODES,one wrong-ID animal-frame,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0043,AUDIT-0029,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000231_30fps.xml,08ae0cecb4eff352431d2fd1ed3a22215b42f111ac6c45577b257de0e673562e,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,719,719,719,629,809,30.0,3,3,identity-episode-v2-eaa8bfc8a9ea3bedc9ec,ID_1,ID_5,NO_OR_UNKNOWN,TERMINAL_IDENTITY_EPISODE,ALL_REALTIME_FAST_TERMINAL_EPISODES,one wrong-ID animal-frame,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0044,AUDIT-0063,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000231_30fps.xml,08ae0cecb4eff352431d2fd1ed3a22215b42f111ac6c45577b257de0e673562e,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,732,729,735,639,825,30.0,3,3,pairwise-swap-v2-ae49a20f2cec485828c8,"('ID_1', 'ID_4')",RECIPROCAL_PAIRWISE_SWAP,MIXED_OR_UNKNOWN,PERSISTENT_PAIRWISE_SWAP,ALL_PERSISTENT_SWAPS_EVERY_ACTIVE_METHOD,one persistent pairwise swap event,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0045,AUDIT-0064,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000231_30fps.xml,08ae0cecb4eff352431d2fd1ed3a22215b42f111ac6c45577b257de0e673562e,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,1282,766,1799,676,1799,30.0,3,3,pairwise-swap-v2-91d622f482049d280d74,"('ID_1', 'ID_4')",RECIPROCAL_PAIRWISE_SWAP,MIXED_OR_UNKNOWN,PERSISTENT_PAIRWISE_SWAP,ALL_PERSISTENT_SWAPS_EVERY_ACTIVE_METHOD,one persistent pairwise swap event,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0046,AUDIT-0032,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000231_30fps.xml,08ae0cecb4eff352431d2fd1ed3a22215b42f111ac6c45577b257de0e673562e,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,1364,1364,1364,1274,1454,30.0,3,3,identity-episode-v2-d9166b8eb1221d827ea7,ID_7,ID_6,NO_OR_UNKNOWN,TERMINAL_IDENTITY_EPISODE,ALL_REALTIME_FAST_TERMINAL_EPISODES,one wrong-ID animal-frame,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0047,AUDIT-0031,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000231_30fps.xml,08ae0cecb4eff352431d2fd1ed3a22215b42f111ac6c45577b257de0e673562e,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,1368,1368,1368,1278,1458,30.0,3,3,identity-episode-v2-b0d45f80b7d90325c77c,ID_6,ID_7,NO_OR_UNKNOWN,TERMINAL_IDENTITY_EPISODE,ALL_REALTIME_FAST_TERMINAL_EPISODES,one wrong-ID animal-frame,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0048,AUDIT-0065,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,realtime_fast,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\realtime_fast\Pigs291119_000231_30fps.xml,08ae0cecb4eff352431d2fd1ed3a22215b42f111ac6c45577b257de0e673562e,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,1583,1368,1799,1278,1799,30.0,3,3,pairwise-swap-v2-5b6a93f6b4b971466f33,"('ID_6', 'ID_7')",RECIPROCAL_PAIRWISE_SWAP,MIXED_OR_UNKNOWN,PERSISTENT_PAIRWISE_SWAP,ALL_PERSISTENT_SWAPS_EVERY_ACTIVE_METHOD,one persistent pairwise swap event,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0049,AUDIT-0111,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,rf_hybrid,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\rf_hybrid\Pigs291119_000231_30fps.xml,bf0f085c2e45fea8da8996f05d7f458933ebe5f2e868b2d2d598feb4edffea81,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,28,28,28,0,118,30.0,3,3,NOT_APPLICABLE,ID_6,ID_6,YES,HIDDEN_POLICY_SENSITIVITY_REFERENCE,HIDDEN_STATUS_MATERIALLY_CHANGES_ELIGIBILITY,population membership changes by policy,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
GT-AUDIT-0050,AUDIT-0070,Pigs291119_000231_30fps,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,9473ea82e03eb8b0cb69e6fe1e54bdfd359408bd99d4cf68344d0ce623b3e447,rf_hybrid,C:\Users\ironh\Downloads\PIG_Behavior_Project\outputs\tracking\reconciliation_state8_development_20260729_run2\predictions\rf_hybrid\Pigs291119_000231_30fps.xml,bf0f085c2e45fea8da8996f05d7f458933ebe5f2e868b2d2d598feb4edffea81,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\annotations\tracking\Pigs291119_000231_30fps.xml,6dfb65e3b4aff7006462b3062c75e3dc5eb895f3b76098e88657527c1ff23fc3,1281,764,1799,674,1799,30.0,3,3,pairwise-swap-v2-4c9743278e0fe034de34,"('ID_1', 'ID_5')",RECIPROCAL_PAIRWISE_SWAP,MIXED_OR_UNKNOWN,PERSISTENT_PAIRWISE_SWAP,ALL_PERSISTENT_SWAPS_EVERY_ACTIVE_METHOD,one persistent pairwise swap event,NORMAL,1,bf1578d69af61b8cddc198b84b6652c582c75a43384abbc9eb8b7cb71287707d
