video,episode_id,mechanism,start_frame,end_frame,frames_modified,tracks_modified,original_realtime_identity,rf_hybrid_identity,wrong_identity_frames_before,wrong_identity_frames_after,IDSW_before,IDSW_after,terminal_episode_before,terminal_episode_after,first_harmful_frame,harmful_persistence_frames,repair_scope_end,identity_recovery_frame,outcome
Pigs291119_000226_30fps,c27a06bb724f9ba776cdf02071e11a536fd19da66bd78191514a65ab9edc34e5,TEMPORAL_BBOX_REFINEMENT,1630,1635,6,1,ID_8,ID_8,0,0,0,0,False,False,,0,1635,,NEUTRAL
Pigs291119_000226_30fps,02040d24d3a19b8ca5020c56a81ebcfe2c1852cfe0605dc6e849880d1873eca1,TEMPORAL_BBOX_REFINEMENT,1638,1655,18,1,ID_8,ID_8,0,0,1,0,False,False,1650,1,1655,,BENEFICIAL
Pigs291119_000231_30fps,ecf32438133d2104003204907354b8123dbda857129fb5c9b3eb8511e2b1167e,OFFLINE_IDENTITY_SWAP_GUARD,720,1799,1080,1,ID_1,ID_1,1077,1047,6,4,True,True,,0,1799,,AMBIGUOUS
Pigs291119_000231_30fps,8a010e3a0b6f7eb995a60657c209aa85063d9bb5c2da7a121779207b6c032c08,OFFLINE_IDENTITY_SWAP_GUARD,948,949,2,1,ID_2,ID_2,0,0,0,0,False,False,948,1,949,949,AMBIGUOUS
Pigs291119_000231_30fps,12be7de5a03da674be7c5780e34878a57ba4202d3ae0518c72be648dfb0fdaa2,OFFLINE_IDENTITY_SWAP_GUARD,718,1799,1082,1,ID_4,ID_4,1082,0,8,4,True,False,,0,1799,,AMBIGUOUS
Pigs291119_000231_30fps,0378352952fb72a6504acd53108a3dd72b780dbb6474833642e79450f4b35086,OFFLINE_IDENTITY_SWAP_GUARD,718,735,18,1,ID_5,ID_5,10,8,4,0,True,False,729,10,735,739,BENEFICIAL
Pigs291119_000231_30fps,ec64e5e853d402b05412f0d507ff264ab40591d60b3494e116e32273557b6c0e,OFFLINE_IDENTITY_SWAP_GUARD,718,719,2,1,ID_6,ID_6,2,0,2,0,True,False,,0,719,,BENEFICIAL
Pigs291119_000231_30fps,669dd6fbd4d8d2a5f708ca2a0623011d8bbc24cd50e9c18456a6fd0ad1ace892,OFFLINE_IDENTITY_SWAP_GUARD,948,949,2,1,ID_6,ID_6,0,1,0,0,True,False,,0,949,,AMBIGUOUS
Pigs291119_000231_30fps,5081113096a1d376133b342dfbebaa64846d1fd5c7db11cde796272e89039ed4,TEMPORAL_BBOX_REFINEMENT,712,719,8,1,ID_1,ID_1,0,0,2,0,True,False,716,1,719,,BENEFICIAL
Pigs291119_000231_30fps,a59e89c17dc852c7f7a6f7908fc22f8442334c7a7aaa04d705cf2ab5526d7077,TEMPORAL_BBOX_REFINEMENT,726,735,10,1,ID_1,ID_1,10,8,0,0,True,False,,0,735,,AMBIGUOUS
Pigs291119_000231_30fps,7eeda58b25e8880f789d73632f6733ce958693e8862d548565535095c78d3503,TEMPORAL_BBOX_REFINEMENT,762,765,4,1,ID_1,ID_1,4,2,0,0,True,True,,0,765,,AMBIGUOUS
Pigs291119_000231_30fps,2f39ea7e0a5815b4e4ffc96a463d3742acc0426502805c65e98338be5d3802b8,TEMPORAL_BBOX_REFINEMENT,774,775,2,1,ID_1,ID_1,2,2,0,0,True,True,,0,775,,AMBIGUOUS
Pigs291119_000231_30fps,29b071420947fca55c5557727f6eab02db08434ec9db547b45b7359a34ba3956,TEMPORAL_BBOX_REFINEMENT,778,789,12,1,ID_1,ID_1,12,12,0,0,True,True,,0,789,,AMBIGUOUS
Pigs291119_000231_30fps,443f0d532a7acc92b1ffcdc9875bca5b8b0db0844340cf58853da865c150f501,TEMPORAL_BBOX_REFINEMENT,96,97,2,1,ID_2,ID_2,0,0,0,0,False,False,,0,97,,BENEFICIAL
Pigs291119_000231_30fps,2ff769f57fd73e3b00d9995a31bdcf610a0ab9601ea3b1619c515fff8d49e0c0,TEMPORAL_BBOX_REFINEMENT,100,101,2,1,ID_2,ID_2,0,0,0,0,False,False,100,1,101,,HARMFUL
Pigs291119_000231_30fps,f1f2c138e2af11b00167000e5962683b7f3df777567c22be72476c6b94cc5d2c,TEMPORAL_BBOX_REFINEMENT,948,949,2,1,ID_2,ID_2,0,0,0,0,False,False,948,1,949,949,AMBIGUOUS
Pigs291119_000231_30fps,64a78abaa0484b42316a1f7f220298a7b002da55be98705ef8a1d3999197ad5b,TEMPORAL_BBOX_REFINEMENT,444,445,2,1,ID_4,ID_4,0,0,0,0,False,False,,0,445,,BENEFICIAL
Pigs291119_000231_30fps,a108124cfae92026c0a2686669f3bc510ef490e41a101f8bf842289ea662b8ed,TEMPORAL_BBOX_REFINEMENT,676,677,2,1,ID_4,ID_4,0,0,0,0,False,False,,0,677,,BENEFICIAL
Pigs291119_000231_30fps,a18d92b20481df1ceda4fb1c99485e70ab2b6684e71066b9d82b1c2720f4dfb0,TEMPORAL_BBOX_REFINEMENT,680,683,4,1,ID_4,ID_4,0,0,0,0,False,False,683,1,683,,NEUTRAL
Pigs291119_000231_30fps,1c8fd0d9edcddb51895081be3d40fe555a40feee5a70a7f9b933b35f0a79ff96,TEMPORAL_BBOX_REFINEMENT,688,693,6,1,ID_4,ID_4,0,0,0,0,False,False,690,1,693,,NEUTRAL
Pigs291119_000231_30fps,3e2d1049c939c459cc852ead9cf2e58d0f111cd3e5b9ba2c7e4017ac85ca28e9,TEMPORAL_BBOX_REFINEMENT,696,709,14,1,ID_4,ID_4,0,0,0,0,False,False,700,1,709,,NEUTRAL
Pigs291119_000231_30fps,8ecccf668bdebabe47399ab93a2b7bc18b78227263dc364a4ca4f280ee9049c1,TEMPORAL_BBOX_REFINEMENT,714,719,6,1,ID_4,ID_4,2,0,2,0,True,False,714,1,719,,AMBIGUOUS
Pigs291119_000231_30fps,90316e4888c5a5e7439bbc4fce19344d132703c3ca86d29bd772ed835cd65959,TEMPORAL_BBOX_REFINEMENT,726,740,15,1,ID_4,ID_4,15,0,0,0,True,False,,0,740,,AMBIGUOUS
Pigs291119_000231_30fps,a64150b1acfa656556d9553c65455488dd00d01a12f1a30a89e3f9355190ada9,TEMPORAL_BBOX_REFINEMENT,795,809,15,1,ID_4,ID_4,15,0,0,0,True,False,,0,809,,AMBIGUOUS
Pigs291119_000231_30fps,0f9ca60b01e6243175d2c68812a46196bdb67d50942127d11330042935644540,TEMPORAL_BBOX_REFINEMENT,830,833,4,1,ID_4,ID_4,4,0,0,0,True,False,,0,833,,AMBIGUOUS
Pigs291119_000231_30fps,29f7b4118ed5786d7bd6c880be86826670c80c22659c68baa0f14faa4df2a9b8,TEMPORAL_BBOX_REFINEMENT,894,901,8,1,ID_4,ID_4,8,0,0,0,True,False,,0,901,,AMBIGUOUS
Pigs291119_000231_30fps,9710b5c2a99dd75e4393688a32b30c220633bfd774e6f492eea9719aaae821cb,TEMPORAL_BBOX_REFINEMENT,908,911,4,1,ID_4,ID_4,4,0,0,0,True,False,,0,911,,AMBIGUOUS
Pigs291119_000231_30fps,695e58251e380e14b7757d4629399b9ecee38010e3c21edfecca9b8d4ba1d9c0,TEMPORAL_BBOX_REFINEMENT,174,175,2,1,ID_5,ID_5,0,0,0,0,False,False,,0,175,,BENEFICIAL
Pigs291119_000231_30fps,a35537fa6a8cecda03f8f75548e3e9e36ffba2973761713afab31e381063ce0c,TEMPORAL_BBOX_REFINEMENT,240,245,6,1,ID_5,ID_5,0,0,0,0,False,False,,0,245,,BENEFICIAL
Pigs291119_000231_30fps,c3cc2da230519301f2ff5a7332bad1abcd5940debca06ee24ad8f43d53e1f666,TEMPORAL_BBOX_REFINEMENT,258,263,6,1,ID_5,ID_5,0,0,0,0,False,False,,0,263,,BENEFICIAL
Pigs291119_000231_30fps,e383b2a953dfb6bfd3b670623f3a9551cd9068846b81430964e7f7fc8aefb432,TEMPORAL_BBOX_REFINEMENT,376,379,4,1,ID_5,ID_5,0,0,0,0,False,False,,0,379,,BENEFICIAL
Pigs291119_000231_30fps,ee95e75d906f397191e2f7978ab31296e8f6a7c66d56cc1ddfce122c14018c74,TEMPORAL_BBOX_REFINEMENT,382,383,2,1,ID_5,ID_5,0,0,0,0,False,False,,0,383,,BENEFICIAL
Pigs291119_000231_30fps,26ef5662466a6941e69f520af5977820d5fdf4391d799c2068a8d461b8b44913,TEMPORAL_BBOX_REFINEMENT,386,391,6,1,ID_5,ID_5,0,0,0,0,False,False,386,1,391,,NEUTRAL
Pigs291119_000231_30fps,64d36dc2c5f8390d365ea99364c89b732f3dc501cc2455deff6834e31eded68b,TEMPORAL_BBOX_REFINEMENT,408,409,2,1,ID_5,ID_5,0,0,0,0,False,False,,0,409,,BENEFICIAL
Pigs291119_000231_30fps,293b243e86f4469ebaeec04adca20772f9fc36bef5779f5c56399c98d9024935,TEMPORAL_BBOX_REFINEMENT,420,421,2,1,ID_5,ID_5,0,0,0,0,False,False,,0,421,,BENEFICIAL
Pigs291119_000231_30fps,1f24b7dfbb923fadfcadfb7f07c822b6fe20a0b9b533c7ad28cc067a09afddbe,TEMPORAL_BBOX_REFINEMENT,436,439,4,1,ID_5,ID_5,0,0,0,0,False,False,,0,439,,BENEFICIAL
Pigs291119_000231_30fps,cd1b3470a9b8d78c2d3bfed1cbf3a38e9c69f72f798244a6e7c29fc93f6cc190,TEMPORAL_BBOX_REFINEMENT,542,545,4,1,ID_5,ID_5,0,0,0,0,False,False,,0,545,,BENEFICIAL
Pigs291119_000231_30fps,816360594ca52f8308fe616512bb22e37d5342c85cdfbaf23145224976aba3e7,TEMPORAL_BBOX_REFINEMENT,612,615,4,1,ID_5,ID_5,0,0,0,0,False,False,614,1,615,,NEUTRAL
Pigs291119_000231_30fps,ad7fd8a68a11de09ab015641685c5f26ae700d8413bf28b7462ef9205702949e,TEMPORAL_BBOX_REFINEMENT,620,629,10,1,ID_5,ID_5,0,0,0,0,False,False,620,1,629,,NEUTRAL
Pigs291119_000231_30fps,b8bb8739ac4c513d8d81b2b272f617bdfc04e63b8d6e535fccadecda8e9fc368,TEMPORAL_BBOX_REFINEMENT,632,643,12,1,ID_5,ID_5,0,0,0,0,False,False,636,1,643,,NEUTRAL
Pigs291119_000231_30fps,b009a55a2b4e83eac995c11db0e953b5dd51e942add395e9b223e0adb6b0d447,TEMPORAL_BBOX_REFINEMENT,704,705,2,1,ID_5,ID_5,0,0,0,0,False,False,704,1,705,,HARMFUL
Pigs291119_000231_30fps,e23df4d81c6f00871daa4d0e949df939a0a2f0dbd989c62ff1a7e733418860f3,TEMPORAL_BBOX_REFINEMENT,708,709,2,1,ID_5,ID_5,0,0,0,0,False,False,708,1,709,,NEUTRAL
Pigs291119_000231_30fps,b99c84cc5ff60441da88d402a643bcc189ce7868612e67fbb6a09a0295e96e89,TEMPORAL_BBOX_REFINEMENT,736,745,10,1,ID_5,ID_5,10,3,0,0,True,False,,0,745,,AMBIGUOUS
Pigs291119_000231_30fps,49d1b998b87cb83b92cf6d94cdf1ac368d2363099dfd2aaaa8ded50b69bb1ebc,TEMPORAL_BBOX_REFINEMENT,910,911,2,1,ID_5,ID_5,0,2,0,0,True,True,910,890,911,,AMBIGUOUS
Pigs291119_000231_30fps,40d55937430c6f582d2a3fd95fed65c8682025266c89d1f2394929c6bbbdac1c,TEMPORAL_BBOX_REFINEMENT,1160,1161,2,1,ID_5,ID_5,0,2,0,0,True,True,1160,640,1161,,AMBIGUOUS
Pigs291119_000231_30fps,498abc07014997b6c6da0050bdfbc4765aa2537aaf5eb8f3567d410f6b17d5d1,TEMPORAL_BBOX_REFINEMENT,28,53,26,1,ID_6,ID_6,0,0,0,0,False,False,28,1,53,,NEUTRAL
Pigs291119_000231_30fps,66c8ed3136c61690e2e527e841cc8ddd2ecc1b98662c506d670977fce7ff1519,TEMPORAL_BBOX_REFINEMENT,108,125,18,1,ID_6,ID_6,0,0,0,0,False,False,,0,125,,BENEFICIAL
Pigs291119_000231_30fps,84648e597b4ab2bfba3a563da342eccbc75c95045e2e734d7b4e03637b83cc9e,TEMPORAL_BBOX_REFINEMENT,166,180,15,1,ID_6,ID_6,0,0,0,0,False,False,170,1,180,,NEUTRAL
Pigs291119_000231_30fps,6a69518258377da18fbafca7506192b4cf256ceb82dd76e739418fe3f58a2b19,TEMPORAL_BBOX_REFINEMENT,205,219,15,1,ID_6,ID_6,0,0,0,0,False,False,205,1,219,,NEUTRAL
Pigs291119_000231_30fps,158590b351b307f5e5c03b2477e2d8d77ad4d2e58ee65ad15e5dc89f3cc603fe,TEMPORAL_BBOX_REFINEMENT,226,231,6,1,ID_6,ID_6,0,0,0,0,False,False,,0,231,,BENEFICIAL
Pigs291119_000231_30fps,ae6db3f44e667ac0739f9b289e2be6b3070d879f4590c1721112e3d31eba1c37,TEMPORAL_BBOX_REFINEMENT,234,257,24,1,ID_6,ID_6,0,0,0,0,False,False,236,1,257,,NEUTRAL
Pigs291119_000231_30fps,ee8e543286fe1ee34a82b0a86e408c98e62f2ce3359e6a097438341f399da65b,TEMPORAL_BBOX_REFINEMENT,260,274,15,1,ID_6,ID_6,0,0,0,0,False,False,260,1,274,,NEUTRAL
Pigs291119_000231_30fps,fa7637bdb2c4b3a99868ccfd5e067898353ff4c735959f217556378ecb2148fc,TEMPORAL_BBOX_REFINEMENT,357,371,15,1,ID_6,ID_6,0,0,0,0,False,False,357,1,371,,NEUTRAL
Pigs291119_000231_30fps,734e3789528b7c0757ac09dddc0c49487dae075159a4da9dd1bd087d80923d7f,TEMPORAL_BBOX_REFINEMENT,424,427,4,1,ID_6,ID_6,0,0,0,0,False,False,425,1,427,,NEUTRAL
Pigs291119_000231_30fps,85b133418c618a1cdeb30c8b495921ef24156c6e40535d94dcaf1e41247c06d1,TEMPORAL_BBOX_REFINEMENT,430,435,6,1,ID_6,ID_6,0,0,0,0,False,False,434,1,435,,NEUTRAL
Pigs291119_000231_30fps,3a50de4682e84546fd816dfc21e3c095b2895edb5846470f35dfd27f8b9cb0d2,TEMPORAL_BBOX_REFINEMENT,438,439,2,1,ID_6,ID_6,0,0,0,0,False,False,439,1,439,,NEUTRAL
Pigs291119_000231_30fps,bb8850d094e3b4c955a453720e2862b01ac7afe44a5360a42fcc4722af75b05f,TEMPORAL_BBOX_REFINEMENT,510,513,4,1,ID_6,ID_6,0,0,0,0,False,False,510,1,513,,NEUTRAL
Pigs291119_000231_30fps,791013ca7718e5eec35ee4c90203cf72980c36ed8e588433f6a4d0e3d6ee0c04,TEMPORAL_BBOX_REFINEMENT,516,523,8,1,ID_6,ID_6,0,0,0,0,False,False,,0,523,,BENEFICIAL
Pigs291119_000231_30fps,5079c72256e4fc615a495506f0d94d144abe7152ba277e27f726b05b231792c0,TEMPORAL_BBOX_REFINEMENT,692,697,6,1,ID_6,ID_6,0,0,0,0,False,False,694,1,697,,NEUTRAL
Pigs291119_000231_30fps,a4a8e52decba615e9cc4df0d5f3d355ef56bb5485f91e04263a5e84f16e1d63d,TEMPORAL_BBOX_REFINEMENT,700,717,18,1,ID_6,ID_6,0,0,0,0,False,False,703,1,717,,NEUTRAL
Pigs291119_000231_30fps,31d0d36b3838ec03a66a24a96da4c7c8b612b928d30cd72e9871c7727f1b3555,TEMPORAL_BBOX_REFINEMENT,720,739,20,1,ID_6,ID_6,2,0,2,0,True,False,724,1,739,,BENEFICIAL
Pigs291119_000231_30fps,3a32a595d533fa940e526b47eb93c955ad6b6b1fd2f8596bb48057b0bc40f97a,TEMPORAL_BBOX_REFINEMENT,742,756,15,1,ID_6,ID_6,0,0,0,0,True,False,750,1,756,,BENEFICIAL
Pigs291119_000231_30fps,5296cc850804a123e4f5cc51eea28e2ef97357bedb1bf2e8969bef47bc9b279e,TEMPORAL_BBOX_REFINEMENT,765,779,15,1,ID_6,ID_6,0,0,0,0,True,False,765,1,779,,BENEFICIAL
Pigs291119_000231_30fps,a9bd2ffcb4828944826f9c981cad578fdd2416678bc6bb4db2360eedf8081266,TEMPORAL_BBOX_REFINEMENT,788,789,2,1,ID_6,ID_6,0,0,0,0,True,False,,0,789,,BENEFICIAL
Pigs291119_000231_30fps,37da8db92f152fd150161e8091b2903645e355547b839da328e0e99bed3da1d2,TEMPORAL_BBOX_REFINEMENT,792,793,2,1,ID_6,ID_6,0,0,0,0,True,False,,0,793,,BENEFICIAL
Pigs291119_000231_30fps,09f6427e15b6afde1cedc6af96f2daf19657e6cf96adfcc0b410f3ec9325494a,TEMPORAL_BBOX_REFINEMENT,804,809,6,1,ID_6,ID_6,0,0,0,0,True,False,808,1,809,,BENEFICIAL
Pigs291119_000231_30fps,eed7e875f7cfb243b4b9c8d0759f8322a56dfd7d664dbcdccb7d9ca0d873bdcb,TEMPORAL_BBOX_REFINEMENT,812,825,14,1,ID_6,ID_6,0,0,0,0,True,False,812,1,825,,AMBIGUOUS
Pigs291119_000231_30fps,dad6c2b68f4f107cddd4315263f13fddcd370c9abc5236db49bd8e6ec6a56c47,TEMPORAL_BBOX_REFINEMENT,828,835,8,1,ID_6,ID_6,0,0,0,0,True,False,,0,835,,BENEFICIAL
Pigs291119_000231_30fps,90043a1c99b212de7b30fd71edabedcc5f298201354faff14252b575ad2e4a5f,TEMPORAL_BBOX_REFINEMENT,838,841,4,1,ID_6,ID_6,0,0,0,0,True,False,840,1,841,,BENEFICIAL
Pigs291119_000231_30fps,580f8de95970fb31ff5537b73a92900fdb8d090756585c2b3f8e1ae356fbcc69,TEMPORAL_BBOX_REFINEMENT,894,903,10,1,ID_6,ID_6,0,0,0,0,True,False,894,1,903,,BENEFICIAL
Pigs291119_000231_30fps,43df0bb47d1e66eb8f03590c2fc878af2a6c9f93e540bfd848d21715a2a4c907,TEMPORAL_BBOX_REFINEMENT,906,907,2,1,ID_6,ID_6,0,0,0,0,True,False,,0,907,,BENEFICIAL
Pigs291119_000231_30fps,75f70870819dcbd72606719104710e5eef5086e405edba32d169df9ceac984ae,TEMPORAL_BBOX_REFINEMENT,928,931,4,1,ID_6,ID_6,0,0,0,0,True,False,928,1,931,,AMBIGUOUS
Pigs291119_000231_30fps,a604692f245daee40012103ffffca88711c4161fe2adb509b72294d7c0fa63c7,TEMPORAL_BBOX_REFINEMENT,936,941,6,1,ID_6,ID_6,0,0,0,0,True,False,936,1,941,,AMBIGUOUS
Pigs291119_000231_30fps,8e183fae37ae7cf2e61b78473514ba637093e78dcb1325f0ac356a49324c8355,TEMPORAL_BBOX_REFINEMENT,944,947,4,1,ID_6,ID_6,0,0,0,0,True,False,,0,947,,BENEFICIAL
Pigs291119_000231_30fps,26f639e8a65cdc4dfaf914574bedaa571bfa21ece45fe24b4a8167a95236d56f,TEMPORAL_BBOX_REFINEMENT,950,964,15,1,ID_6,ID_6,0,0,0,0,True,False,,0,964,,BENEFICIAL
Pigs291119_000231_30fps,3df38212a4e69254d74952226b346171ca8cac586fcf480d75183b13e218ad4d,TEMPORAL_BBOX_REFINEMENT,969,983,15,1,ID_6,ID_6,0,0,0,0,True,False,,0,983,,BENEFICIAL
Pigs291119_000231_30fps,d7435edbeef931d47c4a154a8dd2373558dcf3b494b5a3f3de543718016557cf,TEMPORAL_BBOX_REFINEMENT,986,987,2,1,ID_6,ID_6,0,0,0,0,True,False,,0,987,,BENEFICIAL
Pigs291119_000231_30fps,df58c47e79b6471f7ec5f28111e73e254dc0632328917f3a12f017249e110f65,TEMPORAL_BBOX_REFINEMENT,1022,1025,4,1,ID_6,ID_6,0,0,0,0,True,False,,0,1025,,BENEFICIAL
Pigs291119_000231_30fps,c1c5ac0f723df4cb043a47bfad0a32044de8cf0489459130d09872248768d982,TEMPORAL_BBOX_REFINEMENT,1028,1029,2,1,ID_6,ID_6,0,0,0,0,True,False,,0,1029,,BENEFICIAL
Pigs291119_000231_30fps,fb3594d4089bfed74f15541652f9a1991c145756a2946fc21fe47bc2db1ef716,TEMPORAL_BBOX_REFINEMENT,1156,1161,6,1,ID_6,ID_6,0,0,0,0,True,False,1156,1,1161,,BENEFICIAL
Pigs291119_000231_30fps,82330bbfeb65039d3c15d93378d7180dc25802bc1b885c76d2df3fe710ed1284,TEMPORAL_BBOX_REFINEMENT,1188,1195,8,1,ID_6,ID_6,0,0,0,0,True,False,,0,1195,,BENEFICIAL
Pigs291119_000231_30fps,1e197aa2f50d83ea12b369ced3204d5b37cb581724da0a8476df9b0d28faa18e,TEMPORAL_BBOX_REFINEMENT,1352,1363,12,1,ID_6,ID_6,0,2,0,0,True,True,1353,1,1363,,HARMFUL
Pigs291119_000231_30fps,08296a675c65bdf74aa4a56c97631da934b86ec3330f082c24f61596a48b1690,TEMPORAL_BBOX_REFINEMENT,1358,1359,2,1,ID_7,ID_7,0,0,0,0,False,False,,0,1359,,BENEFICIAL
Pigs291119_000231_30fps,ffea81e786b814601fc2432b4a6ffb35eb8dcf02073232b1d00502551f650ff5,TEMPORAL_BBOX_REFINEMENT,1372,1375,4,1,ID_7,ID_7,4,4,0,0,True,True,,0,1375,,NEUTRAL
Pigs291119_000231_30fps,bb034672769e3c4a53a16452fbf3c7129c020fecabf2d649b4820a557c263899,TEMPORAL_BBOX_REFINEMENT,1386,1387,2,1,ID_7,ID_7,2,2,0,0,True,True,,0,1387,,NEUTRAL
Pigs291119_000231_30fps,c638385f9ef2e67d6c7913b330c2d94b4ab5982cac868bb7ebaa76be0c129195,TEMPORAL_BBOX_REFINEMENT,1390,1391,2,1,ID_7,ID_7,2,2,0,0,True,True,,0,1391,,NEUTRAL
Pigs291119_000231_30fps,0097228fdfd42ec8edd13524044b79784f1c40466cb23ef203fcdeda4a1fc1f1,TEMPORAL_BBOX_REFINEMENT,1402,1403,2,1,ID_7,ID_7,2,2,0,0,True,True,,0,1403,,NEUTRAL
Pigs291119_000231_30fps,7078d9262b2fcb9c12d195dc4a2d5288d669ed14f5f439f0b66132de13b029cb,TEMPORAL_BBOX_REFINEMENT,1408,1411,4,1,ID_7,ID_7,4,4,0,0,True,True,,0,1411,,NEUTRAL
Pigs291119_000231_30fps,e6ece9caaf3068716fa6ac615e0628dd9b9f265b454512bb18e6ce64a3d0d8f4,TEMPORAL_BBOX_REFINEMENT,1418,1419,2,1,ID_7,ID_7,2,2,0,0,True,True,,0,1419,,NEUTRAL
Pigs291119_000231_30fps,072777f64d031149e76c4a4905f7f91ad5a8d4ce7f02416f9c81e0981830cfee,TEMPORAL_BBOX_REFINEMENT,1424,1425,2,1,ID_7,ID_7,2,2,0,0,True,True,,0,1425,,NEUTRAL
Pigs291119_000231_30fps,90bbff9ff502a3020b5ffd856e99cd995d121588ccfde4ee2e3314cd858e81ee,TEMPORAL_BBOX_REFINEMENT,1430,1431,2,1,ID_7,ID_7,2,2,0,0,True,True,,0,1431,,NEUTRAL
Pigs291119_000231_30fps,44f336551d712cd1d0f69437ea391d9dc12eae3e263f348f21084cd06a332fd5,TEMPORAL_BBOX_REFINEMENT,1518,1532,15,1,ID_7,ID_7,15,15,0,0,True,True,,0,1532,,NEUTRAL
Pigs291119_000231_30fps,f97e532178040b9834df7d8181c68d7d1a970c70d5a3aeaa91c88c4c8634f935,TEMPORAL_BBOX_REFINEMENT,1535,1549,15,1,ID_7,ID_7,15,15,0,0,True,True,,0,1549,,NEUTRAL
Pigs291119_000231_30fps,4403db6515794ccb10107f43d3987c326386a3a26d5e6e38117d5a5a5c3c9fd3,TEMPORAL_BBOX_REFINEMENT,1570,1571,2,1,ID_7,ID_7,2,2,0,0,True,True,,0,1571,,NEUTRAL
Pigs291119_000231_30fps,d44bc2fd986bcd20c496607423819e218c2705e2dad248ce29af80eb4d908dac,TEMPORAL_BBOX_REFINEMENT,1576,1579,4,1,ID_7,ID_7,4,4,0,0,True,True,,0,1579,,NEUTRAL
Pigs291119_000231_30fps,8e4cfd06e1298f8e920c628d231d13b577bf4020b3e0de68ee6cb8d6e0d50af5,TEMPORAL_BBOX_REFINEMENT,1622,1637,16,1,ID_7,ID_7,16,16,0,0,True,True,,0,1637,,NEUTRAL
Pigs291119_000231_30fps,a0aea72d62289797562c9ceb7d62b69e2edeb0c0d6a4405a7c0a8cc5230ae3b8,TEMPORAL_BBOX_REFINEMENT,1648,1649,2,1,ID_7,ID_7,2,2,0,0,True,True,,0,1649,,NEUTRAL
Pigs291119_000231_30fps,859a8a40cc2e7456c1f20391a4ad1eb7dee5b591cefc21386680bd3140358b3e,TEMPORAL_BBOX_REFINEMENT,1664,1671,8,1,ID_7,ID_7,8,8,0,0,True,True,,0,1671,,NEUTRAL
Pigs291119_000231_30fps,8e1a998441274273551f30132b80afc4d42c1a819b4b33d40e574795e92875f2,TEMPORAL_BBOX_REFINEMENT,1674,1687,14,1,ID_7,ID_7,14,14,0,0,True,True,,0,1687,,NEUTRAL
Pigs291119_000231_30fps,e4c7da2674abd13df3648bc6dc13f6232239b8a80a069295cddea99143c088ac,TEMPORAL_BBOX_REFINEMENT,1690,1697,8,1,ID_7,ID_7,8,8,0,0,True,True,,0,1697,,NEUTRAL
Pigs291119_000231_30fps,b540492b63f9eb6492e8801fae3c1dfde32208c544fd11dbb51a87609d298052,TEMPORAL_BBOX_REFINEMENT,1700,1701,2,1,ID_7,ID_7,2,2,0,0,True,True,,0,1701,,NEUTRAL
Pigs291119_000231_30fps,845360d5779c8a2eb8245ed7b0aa307f98161343b8ca226acdbf6a9136f5acec,TEMPORAL_BBOX_REFINEMENT,1756,1757,2,1,ID_7,ID_7,2,2,0,0,True,True,,0,1757,,NEUTRAL
Pigs291119_000231_30fps,523670b46e607f9a3ed193d152e5f8744057142984d88e426ec1f0e6c1d50f10,TEMPORAL_BBOX_REFINEMENT,1776,1777,2,1,ID_7,ID_7,2,2,0,0,True,True,,0,1777,,NEUTRAL
Pigs291119_000231_30fps,a0ae5bfea586d6cf9871afc895c16b5164fa43297c181af6a982e6c10ff4e354,TEMPORAL_BBOX_REFINEMENT,1782,1783,2,1,ID_7,ID_7,2,2,0,0,True,True,,0,1783,,NEUTRAL
Pigs291119_000231_30fps,c754a9efc9c1f772860376cea26d9b4aaca526ef5b33547209823f83ea65f484,TEMPORAL_BBOX_REFINEMENT,1786,1799,14,1,ID_7,ID_7,14,14,0,0,True,True,,0,1799,,NEUTRAL
Pigs291119_000231_30fps,08217e444ff093d86248db3a4cae08b811a05e5a84d994854d29f460284929b5,TEMPORAL_BBOX_REFINEMENT,368,369,2,1,ID_8,ID_8,0,0,0,0,False,False,,0,369,,BENEFICIAL
Pigs291119_000231_30fps,ee2f530a250602cf398b3b371052c7c02faf4c2993fce13a28e38533d87ae581,TEMPORAL_BBOX_REFINEMENT,1554,1557,4,1,ID_8,ID_8,0,0,0,0,False,False,1556,1,1557,,NEUTRAL
Pigs291119_000231_30fps,22a7ca31e92bf07b5275ebfcdfb80c6c417411a810d9badfc524ced388ad8c3f,OVERLAP_SMALL_BOX_SUPPRESSION,1360,1365,6,1,ID_7,ID_7,0,0,0,0,True,True,1362,438,1365,,HARMFUL
Pigs291119_000231_30fps,d1050eb606755b849ff3593fae09f6da18402ec2720b5256794b2290729f9c2d,H5B_HIDDEN_SUFFIX_OVERLAP_PERSISTENCE,739,1799,1061,2,ID_1,ID_5,1060,1036,4,4,True,True,,0,1799,,AMBIGUOUS
Pigs291119_000231_30fps,75fa58aa200998adcb8fbdcfdb20d083fea391ed628ca66887a7c7bdad346ac5,H5B_HIDDEN_SUFFIX_OVERLAP_PERSISTENCE,739,1799,1061,2,ID_5,ID_1,27,1036,4,4,True,True,766,1034,1799,,AMBIGUOUS
Pigs291119_000233_30fps,5484208507bafa5e290de8eb6e294f528c6839ccfbdccd4d7120092bec7c2efc,OFFLINE_IDENTITY_SWAP_GUARD,998,1799,802,1,ID_2,ID_2,755,802,7,2,True,True,,0,1799,,AMBIGUOUS
